id,msg_timestamp,img_url,user_msg,bot_msg,sum_msg,prompt,prompt_num,summarise,date,runtime,feedback,user_id
18,1709180582256,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,What is the worst storm in history?,"The worst storm in history is the 2004 Indian Ocean earthquake and tsunami, which occurred on December 26, 2004. This natural disaster was caused by a 9.1-magnitude earthquake beneath the Indian Ocean, triggering a massive tsunami that affected several countries in the region, including Indonesia, Thailand, Sri Lanka, India, and the Maldives. The tsunami resulted in over 230,000 deaths, making it one of the deadliest natural disasters in recorded history.","The worst storm in history is the 2004 Indian Ocean earthquake and tsunami, which occurred on December 26, 2004. This natural disaster was caused by a 9.1-magnitude earthquake beneath the Indian Ocean, triggering a massive tsunami that affected several countries in the region, including Indonesia, Thailand, Sri Lanka, India, and the Maldives. The tsunami resulted in over 230,000 deaths, making it one of the deadliest natural disasters in recorded history.",What is the worst storm in history?,0,0,2024-02-29 04:23:15.000000,11.897707223892212,like,1
19,1709180631335,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,What is that storm name?,thunderstorm 2,thunderstorm 2,What is that storm name?,0,0,2024-02-29 04:23:53.000000,1.3016326427459717,dislike,1
20,1709180843791,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,Which country is the most affected by it?,"The Philippines is the country that is most affected by typhoons. Typhoons, also known as tropical cyclones, are a common occurrence in the Philippines due to its location in the western Pacific Ocean. These storms can bring strong winds, heavy rainfall, and flooding, leading to significant damage and loss of life. The Philippines is particularly vulnerable to typhoons due to its geographical location, low-lying terrain, and limited infrastructure for disaster response.","The Philippines is the country that is most affected by typhoons. Typhoons, also known as tropical cyclones, are a common occurrence in the Philippines due to its location in the western Pacific Ocean. These storms can bring strong winds, heavy rainfall, and flooding, leading to significant damage and loss of life. The Philippines is particularly vulnerable to typhoons due to its geographical location, low-lying terrain, and limited infrastructure for disaster response.",Which country is the most affected by it?,0,0,2024-02-29 04:27:36.000000,9.841152429580688,dislike,1
21,1709180887625,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,Where could possibly be the location of the image?,"The location of the image could be a rural area with a house situated in the middle of a field, surrounded by tall trees. The sky is filled with dark clouds, and there is a possibility of a thunderstorm or heavy rain in the area. The image captures the natural beauty of the environment, showcasing the vastness of the sky and the lush greenery surrounding the house.","The location of the image could be a rural area with a house situated in the middle of a field, surrounded by tall trees. The sky is filled with dark clouds, and there is a possibility of a thunderstorm or heavy rain in the area. The image captures the natural beauty of the environment, showcasing the vastness of the sky and the lush greenery surrounding the house.",Where could possibly be the location of the image?,0,0,2024-02-29 04:28:17.000000,8.0632643699646,like,1
22,1709180922978,https://www.getready.qld.gov.au/sites/default/files/styles/hero_image_desktop_basic/public/2019-09/BOM%20Weather%20Warnings.jpg?itok=RTfzCo0W,Is the house seem to  be safe enough?,"Yes, the house appears to be safe enough, as it is located in a spacious field surrounded by green grass and trees. The storm clouds are far away from the house, and there is no indication that the house is in danger of being affected by the storm.","Yes, the house appears to be safe enough, as it is located in a spacious field surrounded by green grass and trees. The storm clouds are far away from the house, and there is no indication that the house is in danger of being affected by the storm.",Is the house seem to  be safe enough?,0,0,2024-02-29 04:28:49.000000,5.713133811950684,like,1
23,1709180999406,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Describe this image.,"The Spanish national football team is celebrating their victory in the 2010 FIFA World Cup, which they won by defeating the Netherlands in the final match. The team is surrounded by confetti and cheering fans, with some players holding up the trophy while others are jumping and celebrating their achievement. The team's coach, Vicente del Bosque, is also present in the image, congratulating his players for their impressive performance.","The Spanish national football team is celebrating their victory in the 2010 FIFA World Cup, which they won by defeating the Netherlands in the final match. The team is surrounded by confetti and cheering fans, with some players holding up the trophy while others are jumping and celebrating their achievement. The team's coach, Vicente del Bosque, is also present in the image, congratulating his players for their impressive performance.",Describe this image.,0,0,2024-02-29 04:30:10.000000,9.317931175231934,like,1
24,1709181076807,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Who is holding the cup?,Spain 2010 world cup winners,Spain 2010 world cup winners,Who is holding the cup?,0,0,2024-02-29 04:31:19.000000,1.6490232944488525,dislike,1
25,1709181092423,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Name some players in the image.,the spain national team celebrates with confetti after winning the 2010 fifa world cup,the spain national team celebrates with confetti after winning the 2010 fifa world cup,Name some players in the image.,0,0,2024-02-29 04:31:36.000000,2.626397132873535,dislike,1
26,1709181114105,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,How to know that this is Spain team?,"The team is holding the trophy and wearing red jerseys with the Spanish national flag on them. Additionally, the players are celebrating their victory by raising the trophy in the air, which is a common gesture for winning teams in sports competitions.","The team is holding the trophy and wearing red jerseys with the Spanish national flag on them. Additionally, the players are celebrating their victory by raising the trophy in the air, which is a common gesture for winning teams in sports competitions.",How to know that this is Spain team?,0,0,2024-02-29 04:32:01.000000,5.592879295349121,like,1
27,1709181142170,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Where is this World Cup?,spain 2010,spain 2010,Where is this World Cup?,0,0,2024-02-29 04:32:24.000000,1.3676953315734863,dislike,1
28,1709181167987,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,How many World Cup victory do they have so far?,Spain has won one World Cup victory in 2010.,Spain has won one World Cup victory in 2010.,How many World Cup victory do they have so far?,0,0,2024-02-29 04:32:51.000000,1.929391622543335,dislike,1
29,1709181190250,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Who is the most valued player?,Cristiano Ronaldo,Cristiano Ronaldo,Who is the most valued player?,0,0,2024-02-29 04:33:12.000000,1.1625871658325195,dislike,1
30,1709181210107,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,How do they celebrate this victory?,"The Spanish national football team celebrates their victory in the 2010 FIFA World Cup by raising the trophy high above their heads and jumping up and down in excitement. They also hug each other and share a moment of joy with their teammates, coaches, and support staff. This celebration is a testament to the team's hard work, dedication, and perseverance throughout the tournament, as well as their ability to overcome challenges and adversity to emerge as champions.","The Spanish national football team celebrates their victory in the 2010 FIFA World Cup by raising the trophy high above their heads and jumping up and down in excitement. They also hug each other and share a moment of joy with their teammates, coaches, and support staff. This celebration is a testament to the team's hard work, dedication, and perseverance throughout the tournament, as well as their ability to overcome challenges and adversity to emerge as champions.",How do they celebrate this victory?,0,0,2024-02-29 04:33:41.000000,10.297784566879272,like,1
31,1709181238605,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Who is their coach?,Vicente del Bosque 2012,Vicente del Bosque 2012,Who is their coach?,0,0,2024-02-29 04:34:01.000000,1.684572458267212,dislike,1
32,1709181260143,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,How old was he?,27,27,How old was he?,0,0,2024-02-29 04:34:22.000000,0.9525017738342285,dislike,1
33,1709181273999,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,Where is he from?,spain 2010 fifa world cup winners,spain 2010 fifa world cup winners,Where is he from?,0,0,2024-02-29 04:34:37.000000,1.9331927299499512,dislike,1
34,1709181374987,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2010/7/11/1278884510393/Spains-captain-Iker-Casil-006.jpg?width=620&quality=85&auto=format&fit=max&s=0919a548979cbdf53d81f6abeca35649,What did he do before being a coach?,Played as a professional football player,Played as a professional football player,What did he do before being a coach?,0,0,2024-02-29 04:36:17.000000,1.4399762153625488,like,1
35,1709181477086,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,"Describe this image,","The image features a swimmer in a blue pool, wearing a black cap and goggles. The swimmer is in the process of diving into the water for a swim. There are several other swimmers visible in the pool, with one swimmer positioned closer to the left side of the image, and another swimmer near the right side. The swimmers are all actively participating in the swimming event, enjoying the opportunity to compete and enjoy the water.","The image features a swimmer in a blue pool, wearing a black cap and goggles. The swimmer is in the process of diving into the water for a swim. There are several other swimmers visible in the pool, with one swimmer positioned closer to the left side of the image, and another swimmer near the right side. The swimmers are all actively participating in the swimming event, enjoying the opportunity to compete and enjoy the water.","Describe this image,",0,0,2024-02-29 04:38:08.000000,9.964457273483276,dislike,1
36,1709181500767,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,Who is he?,swimmerics,swimmerics,Who is he?,0,0,2024-02-29 04:38:23.000000,1.028390884399414,dislike,1
37,1709181510718,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,Where is he from?,United States,United States,Where is he from?,0,0,2024-02-29 04:38:32.000000,0.941364049911499,like,1
38,1709181526991,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,How many medals did he win?,I don't know,I don't know,How many medals did he win?,0,0,2024-02-29 04:38:49.000000,1.141714096069336,dislike,1
39,1709181552080,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,Which event is this?,swimming yes yes,swimming yes yes,Which event is this?,0,0,2024-02-29 04:39:14.000000,1.2304682731628418,dislike,1
40,1709181566024,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,Who is the best swimmer?,Michael Phelps 2008,Michael Phelps 2008,Who is the best swimmer?,0,0,2024-02-29 04:39:29.000000,1.5880157947540283,dislike,1
41,1709181597089,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,Which year was he borned in?,1985,1985,Which year was he borned in?,0,0,2024-02-29 04:39:59.000000,1.1490812301635742,like,1
42,1709181615978,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,Does he have children?,no yes,no yes,Does he have children?,0,0,2024-02-29 04:40:18.000000,1.0358178615570068,dislike,1
43,1709181635532,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,What swimming style is this?,Freestyle,Freestyle,What swimming style is this?,0,0,2024-02-29 04:40:38.000000,1.1476945877075195,dislike,1
44,1709181651748,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,How tall is the swimmer?,6 feet 1 inch,6 feet 1 inch,How tall is the swimmer?,0,0,2024-02-29 04:40:54.000000,1.4079532623291016,dislike,1
45,1709181706478,https://img.olympics.com/images/image/private/t_s_w960/t_s_16_9_g_auto/f_auto/primary/hhfs9tf9mck02d8ilnqq,What happened to him?,"He is swimming in a pool, and his body is stretched out as he moves forward.","He is swimming in a pool, and his body is stretched out as he moves forward.",What happened to him?,0,0,2024-02-29 04:41:50.000000,2.4567911624908447,dislike,1
46,1709181841411,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,What animal is this?,sloth,sloth,What animal is this?,0,0,2024-02-29 04:44:03.000000,0.8766674995422363,like,1
47,1709181858444,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,Where do they live?,"In the rainforests of Central and South America, as well as in some parts of Asia.","In the rainforests of Central and South America, as well as in some parts of Asia.",Where do they live?,0,0,2024-02-29 04:44:22.000000,2.4350709915161133,like,1
48,1709181867475,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,What color are they?,gray,gray,What color are they?,0,0,2024-02-29 04:44:30.000000,0.7884278297424316,dislike,1
49,1709181881998,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,What is special about them?,"Sloths are special because they are slow-moving animals that spend most of their time hanging upside down from tree branches. They are known for their sluggish movements and unique adaptations that allow them to survive in their natural habitats, such as the rainforests of Central and South America. The sloth in the image is likely a two-toed sloth (Choloepus didactylus), which is one of the most common species of sloths found in the rainforests of Costa Rica.","Sloths are special because they are slow-moving animals that spend most of their time hanging upside down from tree branches. They are known for their sluggish movements and unique adaptations that allow them to survive in their natural habitats, such as the rainforests of Central and South America. The sloth in the image is likely a two-toed sloth (Choloepus didactylus), which is one of the most common species of sloths found in the rainforests of Costa Rica.",What is special about them?,0,0,2024-02-29 04:44:53.000000,10.569385051727295,like,1
50,1709181917821,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,What do they eat?,insectsul,insectsul,What do they eat?,0,0,2024-02-29 04:45:20.000000,1.051058053970337,dislike,1
51,1709181942687,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,Is there any movie about them?,"Yes, there are several movies about sloths.","Yes, there are several movies about sloths.",Is there any movie about them?,0,0,2024-02-29 04:45:46.000000,1.760162115097046,like,1
52,1709181950103,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,What are they?,Sloths.,Sloths.,What are they?,0,0,2024-02-29 04:45:52.000000,1.112027645111084,dislike,1
53,1709181961328,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,Can they climb?,yes yes,yes yes,Can they climb?,0,0,2024-02-29 04:46:03.000000,1.0433933734893799,dislike,1
54,1709181985176,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,What else can they do?,"Sloths are known for their slow movement and sleeping habits, but they can also climb trees and hang upside down. In this image, the sloth is hanging upside down from a tree branch, which is a common behavior for these animals. They use their long arms and strong grip to hold onto branches and move around in the trees. This allows them to access food sources such as leaves and fruits that are out of reach for other animals.","Sloths are known for their slow movement and sleeping habits, but they can also climb trees and hang upside down. In this image, the sloth is hanging upside down from a tree branch, which is a common behavior for these animals. They use their long arms and strong grip to hold onto branches and move around in the trees. This allows them to access food sources such as leaves and fruits that are out of reach for other animals.",What else can they do?,0,0,2024-02-29 04:46:35.000000,9.332476139068604,like,1
55,1709182012545,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,How long do they sleep a day?,12 hours,12 hours,How long do they sleep a day?,0,0,2024-02-29 04:46:54.000000,1.0750131607055664,dislike,1
56,1709182040049,https://gifts.worldwildlife.org/gift-center/Images/large-species-photo/large-Three-toed-Sloth-photo.jpg,Why do they sleep so much?,they are lazyul,they are lazyul,Why do they sleep so much?,0,0,2024-02-29 04:47:22.000000,1.1676692962646484,dislike,1
57,1709183566409,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Vietnamese_student_girls_in_Temple_of_Literature.JPG/1200px-Vietnamese_student_girls_in_Temple_of_Literature.JPG,Describe this image.,"The image features a group of young women dressed in traditional Chinese clothing, posing for a photo. They are arranged in a line, with some standing closer to the front and others further back. There are several handbags scattered throughout the scene, likely belonging to the women in the group. Additionally, there is a potted plant located near the center of the image, adding a touch of greenery to the scene.","The image features a group of young women dressed in traditional Chinese clothing, posing for a photo. They are arranged in a line, with some standing closer to the front and others further back. There are several handbags scattered throughout the scene, likely belonging to the women in the group. Additionally, there is a potted plant located near the center of the image, adding a touch of greenery to the scene.",Describe this image.,0,0,2024-02-29 05:12:55.000000,8.211309432983398,dislike,1
58,1709183591442,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Vietnamese_student_girls_in_Temple_of_Literature.JPG/1200px-Vietnamese_student_girls_in_Temple_of_Literature.JPG,Which country is this dress from?,chinaus 1,chinaus 1,Which country is this dress from?,0,0,2024-02-29 05:13:14.000000,1.3553874492645264,dislike,1
59,1709183601707,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Vietnamese_student_girls_in_Temple_of_Literature.JPG/1200px-Vietnamese_student_girls_in_Temple_of_Literature.JPG,What does this dress called?,kimono 0,kimono 0,What does this dress called?,0,0,2024-02-29 05:13:24.000000,1.2282073497772217,dislike,1
60,1709183612795,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Vietnamese_student_girls_in_Temple_of_Literature.JPG/1200px-Vietnamese_student_girls_in_Temple_of_Literature.JPG,How many people are there?,There are six people in the photo.,There are six people in the photo.,How many people are there?,0,0,2024-02-29 05:13:35.000000,1.409945011138916,dislike,1
61,1709183623987,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Vietnamese_student_girls_in_Temple_of_Literature.JPG/1200px-Vietnamese_student_girls_in_Temple_of_Literature.JPG,How do they look?,beautiful,beautiful,How do they look?,0,0,2024-02-29 05:13:46.000000,0.7863032817840576,dislike,1
