id,msg_timestamp,img_url,user_msg,bot_msg,sum_msg,date,runtime,feedback,user_id
14,1708919567276,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How would you make the sauce that coats it?,"To make the sauce that coats the pasta, you can use a variety of ingredients depending on your preference and taste. Some common ingredients used in pasta sauces include olive oil, garlic, onions, tomatoes, herbs, and spices. For this particular dish, you could add some olive oil to a pan and sauté garlic and onions until fragrant. Then, you can add diced tomatoes, such as canned diced tomatoes or fresh tomatoes, and simmer the sauce for a few minutes until it thickens. Finally, you can season the sauce with various herbs and spices, such as basil, oregano, and red pepper flakes, to give it a unique flavor.","To make the sauce that coats the pasta, you can use a variety of ingredients depending on your preference and taste. Some common ingredients used in pasta sauces include olive oil, garlic, onions, tomatoes, herbs, and spices. For this particular dish, you could add some olive oil to a pan and sauté garlic and onions until fragrant. Then, you can add diced tomatoes, such as canned diced tomatoes or fresh tomatoes, and simmer the sauce for a few minutes until it thickens. Finally, you can season the sauce with various herbs and spices, such as basil, oregano, and red pepper flakes, to give it a unique flavor.",2024-02-26 03:53:03.000000,15.704615592956543,like,1
15,1708919600021,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How many cloves of garlic do you need for it?,There are three cloves of garlic in the pasta dish.,There are three cloves of garlic in the pasta dish.,2024-02-26 03:53:22.000000,2.032864570617676,like,1
16,1708919612029,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,What kind of tomatoes do you use?,Cherry tomatoes.,Cherry tomatoes.,2024-02-26 03:53:33.000000,1.132171630859375,like,1
17,1708919617967,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,Do you cut them in half before adding them to the sauce or do you leave them whole?,Leave them whole,Leave them whole,2024-02-26 03:53:38.000000,1.0383868217468262,dislike,1
18,1708919624239,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How long do you cook them for?,15 minutes,15 minutes,2024-02-26 03:53:45.000000,1.022270917892456,dislike,1
19,1708919631517,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,What do you do with the basil that you mentioned earlier? Do you add it to the sauce or use it as a garnish?,You add it to the sauce.,You add it to the sauce.,2024-02-26 03:53:53.000000,1.4201734066009521,dislike,1
20,1708919644214,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How many servings does it make?,There are three servings of pasta in the dish.,There are three servings of pasta in the dish.,2024-02-26 03:54:06.000000,1.8311567306518555,like,1
21,1708919649398,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How many calories are in each serving?,There are approximately 200 calories in each serving of the pasta dish.,There are approximately 200 calories in each serving of the pasta dish.,2024-02-26 03:54:11.000000,2.380295991897583,like,1
22,1708919659078,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,"How much fat, protein, and carbohydrates are in them?","The pasta dish contains a moderate amount of fat, protein, and carbohydrates. The pasta dish is made up of pasta, cheese, tomato sauce, and herbs, which contribute to the overall nutritional content of the dish. The pasta dish has a moderate amount of fat, protein, and carbohydrates, making it a balanced and nutritious meal option.","The pasta dish contains a moderate amount of fat, protein, and carbohydrates. The pasta dish is made up of pasta, cheese, tomato sauce, and herbs, which contribute to the overall nutritional content of the dish. The pasta dish has a moderate amount of fat, protein, and carbohydrates, making it a balanced and nutritious meal option.",2024-02-26 03:54:28.000000,9.25243592262268,like,1
23,1708919671088,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2021/02/05/Baked-Feta-Pasta-4_s4x3.jpg.rend.hgtvcom.616.493.suffix/1615916524567.jpeg,How did you calculate the calories for them? What formula or source did you use?,calorie calculator,calorie calculator,2024-02-26 03:54:32.000000,1.051924705505371,dislike,1
